City,Category,Jaccard,b1_stars,b2_stars,b1_rev,b2_rev
Tampa,Food,0.017391304347826087,4.5,4.0,108,360
Tampa,Food,0.006711409395973154,4.5,4.0,108,1092
Tampa,Food,0.03137254901960784,4.5,4.0,108,155
Tampa,Food,0.028708133971291867,4.0,4.5,148,67
Tampa,Food,0.02064896755162242,4.0,3.5,148,544
Tampa,Food,0.013812154696132596,4.0,4.5,148,219
Tampa,Food,0.030508474576271188,4.0,4.0,148,459
Tampa,Food,0.008077544426494346,4.0,4.0,148,476
Tampa,Food,0.018036072144288578,4.0,4.0,148,360
Tampa,Food,0.007311129163281885,4.0,4.0,148,1092
Tampa,Food,0.02262443438914027,4.0,4.0,148,78
Tampa,Food,0.013186813186813187,3.5,4.5,122,339
Tampa,Food,0.0121580547112462,3.5,3.5,122,544
Tampa,Food,0.02459016393442623,3.5,4.0,122,128
Tampa,Food,0.006633499170812604,3.5,4.0,122,1092
Tampa,Food,0.041666666666666664,4.5,4.0,34,91
Tampa,Food,0.0044603033006244425,4.5,4.0,34,1092
Tampa,Food,0.009578544061302681,4.5,4.0,67,459
Tampa,Food,0.011848341232227487,4.5,4.0,67,360
Tampa,Food,0.004332755632582322,4.5,4.0,67,1092
Tampa,Food,0.03571428571428571,4.5,4.0,67,78
Tampa,Food,0.015345268542199489,4.5,4.0,339,58
Tampa,Food,0.013856812933025405,4.5,3.5,339,100
Tampa,Food,0.01611047180667434,4.5,3.5,339,544
Tampa,Food,0.025048169556840076,4.5,4.5,339,193
Tampa,Food,0.012704174228675136,4.5,4.5,339,219
Tampa,Food,0.007566204287515763,4.5,4.0,339,459
Tampa,Food,0.014943960149439602,4.5,4.0,339,476
Tampa,Food,0.0196078431372549,4.5,4.5,339,129
Tampa,Food,0.013186813186813187,4.5,4.0,339,122
Tampa,Food,0.017467248908296942,4.5,4.0,339,360
Tampa,Food,0.012738853503184714,4.5,4.0,339,1092
Tampa,Food,0.019559902200488997,4.5,4.0,339,78
Tampa,Food,0.018556701030927835,4.5,4.0,339,155
Tampa,Food,0.019083969465648856,4.0,4.0,58,476
Tampa,Food,0.0070052539404553416,4.0,4.0,58,1092
Tampa,Food,0.01098901098901099,3.5,3.5,100,544
Tampa,Food,0.01592356687898089,3.5,4.5,100,219
Tampa,Food,0.012658227848101266,3.5,4.0,100,459
Tampa,Food,0.012302284710017574,3.5,4.0,100,476
Tampa,Food,0.02304147465437788,3.5,4.0,100,122
Tampa,Food,0.017699115044247787,3.5,4.0,100,360
Tampa,Food,0.008460236886632826,3.5,4.0,100,1092
Tampa,Food,0.010973936899862825,3.5,4.5,544,193
Tampa,Food,0.010596026490066225,3.5,4.5,544,219
Tampa,Food,0.02240325865580448,3.5,4.0,544,459
Tampa,Food,0.008183306055646482,3.5,4.0,544,72
Tampa,Food,0.013574660633484163,3.5,4.0,544,128
Tampa,Food,0.013916500994035786,3.5,4.0,544,476
Tampa,Food,0.015082956259426848,3.5,4.5,544,129
Tampa,Food,0.00909090909090909,3.5,4.0,544,122
Tampa,Food,0.010067114093959731,3.5,4.5,544,58
Tampa,Food,0.011475409836065573,3.5,3.0,544,73
Tampa,Food,0.009538950715421303,3.5,4.0,544,91
Tampa,Food,0.02844141069397042,3.5,4.0,544,360
Tampa,Food,0.03609879670677644,3.5,4.0,544,1092
Tampa,Food,0.011382113821138212,3.5,4.0,544,78
Tampa,Food,0.011577424023154847,3.5,4.0,544,155
Tampa,Food,0.014778325123152709,4.5,4.5,193,219
Tampa,Food,0.007530120481927711,4.5,4.0,193,476
Tampa,Food,0.024074074074074074,4.5,4.0,193,360
Tampa,Food,0.01260835303388495,4.5,4.0,193,1092
Tampa,Food,0.018796992481203006,4.5,4.0,193,78
Tampa,Food,0.014577259475218658,4.5,4.0,193,155
Tampa,Food,0.005208333333333333,3.5,4.0,66,1092
Tampa,Food,0.017991004497751123,4.5,4.0,219,459
Tampa,Food,0.011644832605531296,4.5,4.0,219,476
Tampa,Food,0.02456140350877193,4.5,3.0,219,73
Tampa,Food,0.01757469244288225,4.5,4.0,219,360
Tampa,Food,0.010015408320493066,4.5,4.0,219,1092
Tampa,Food,0.024657534246575342,4.5,4.0,219,155
Tampa,Food,0.012987012987012988,4.0,4.0,459,476
Tampa,Food,0.01217391304347826,4.0,4.0,459,122
Tampa,Food,0.0136986301369863,4.0,4.5,459,58
Tampa,Food,0.00946969696969697,4.0,3.0,459,73
Tampa,Food,0.028858218318695106,4.0,4.0,459,360
Tampa,Food,0.021052631578947368,4.0,4.0,459,1092
Tampa,Food,0.013182674199623353,4.0,4.0,459,78
Tampa,Food,0.01485148514851485,4.0,4.0,459,155
Tampa,Food,0.04854368932038835,4.0,3.5,72,36
Tampa,Food,0.012939001848428836,4.0,4.0,72,476
Tampa,Food,0.07407407407407407,4.0,3.0,72,73
Tampa,Food,0.05844155844155844,4.0,4.0,72,91
Tampa,Food,0.0051813471502590676,4.0,4.0,72,1092
Tampa,Food,0.039473684210526314,3.5,4.0,36,122
Tampa,Food,0.07627118644067797,3.5,4.0,36,91
Tampa,Food,0.03546099290780142,3.0,4.0,24,122
Tampa,Food,0.013289036544850499,4.0,4.0,128,1092
Tampa,Food,0.01001669449081803,4.0,4.5,476,129
Tampa,Food,0.015280135823429542,4.0,4.0,476,122
Tampa,Food,0.0125,4.0,4.0,476,91
Tampa,Food,0.015795868772782502,4.0,4.0,476,360
Tampa,Food,0.01818181818181818,4.0,4.0,476,1092
Tampa,Food,0.012841091492776886,4.0,4.0,476,155
Tampa,Food,0.013623978201634877,4.0,4.0,12,360
Tampa,Food,0.016632016632016633,4.5,4.0,129,360
Tampa,Food,0.0115990057995029,4.5,4.0,129,1092
Tampa,Food,0.0427807486631016,4.0,3.0,122,73
Tampa,Food,0.05970149253731343,4.0,4.0,122,91
Tampa,Food,0.016877637130801686,4.0,4.0,122,360
Tampa,Food,0.009983361064891847,4.0,4.0,122,1092
Tampa,Food,0.02564102564102564,4.0,4.0,122,78
Tampa,Food,0.033582089552238806,4.0,4.0,122,155
Tampa,Food,0.02702702702702703,4.5,4.0,58,360
Tampa,Food,0.0070052539404553416,4.5,4.0,58,1092
Tampa,Food,0.005333333333333333,4.0,4.0,39,1092
Tampa,Food,0.05128205128205128,3.0,4.0,73,91
Tampa,Food,0.01643192488262911,3.0,4.0,73,360
Tampa,Food,0.008658008658008658,3.0,4.0,73,1092
Tampa,Food,0.011210762331838564,4.0,4.0,91,360
Tampa,Food,0.012842465753424657,4.0,4.0,91,1092
Tampa,Food,0.029288702928870293,4.0,4.0,91,155
Tampa,Food,0.050505050505050504,4.0,4.0,91,13
Tampa,Food,0.022535211267605635,4.0,4.0,360,1092
Tampa,Food,0.011547344110854504,4.0,4.0,360,78
Tampa,Food,0.015779092702169626,4.0,4.0,360,155
Tampa,Food,0.0068846815834767644,4.0,4.0,1092,78
Tampa,Food,0.012175324675324676,4.0,4.0,1092,155
Tampa,Food,0.021929824561403508,4.0,4.0,78,155
Tampa,Grocery,0.039473684210526314,3.5,4.0,36,122
Tampa,Grocery,0.07627118644067797,3.5,4.0,36,91
Tampa,Grocery,0.05970149253731343,4.0,4.0,122,91
Tampa,Restaurants,0.0165016501650165,4.0,3.0,23,285
Tampa,Restaurants,0.004456327985739751,4.0,4.0,35,1092
Tampa,Restaurants,0.017054263565891473,4.0,4.0,108,548
Tampa,Restaurants,0.022321428571428572,4.0,4.0,108,121
Tampa,Restaurants,0.028795811518324606,4.0,3.0,108,285
Tampa,Restaurants,0.03153153153153153,4.0,4.0,108,121
Tampa,Restaurants,0.014251781472684086,4.0,4.0,108,319
Tampa,Restaurants,0.0057405281285878304,4.0,3.5,108,768
Tampa,Restaurants,0.03932584269662921,4.0,3.5,108,262
Tampa,Restaurants,0.018789144050104383,4.0,3.5,108,380
Tampa,Restaurants,0.009287925696594427,4.0,3.5,108,544
Tampa,Restaurants,0.02681992337164751,4.0,4.0,108,160
Tampa,Restaurants,0.034482758620689655,4.0,4.0,108,72
Tampa,Restaurants,0.02681992337164751,4.0,4.0,108,160
Tampa,Restaurants,0.008635578583765112,4.0,4.0,108,476
Tampa,Restaurants,0.018970189701897018,4.0,3.5,108,268
Tampa,Restaurants,0.021341463414634148,4.0,4.0,108,227
Tampa,Restaurants,0.014204545454545454,4.0,4.0,108,249
Tampa,Restaurants,0.01066350710900474,4.0,4.0,108,745
Tampa,Restaurants,0.05847953216374269,4.0,3.0,108,73
Tampa,Restaurants,0.02857142857142857,4.0,4.0,108,360
Tampa,Restaurants,0.009251471825063078,4.0,4.0,108,1092
Tampa,Restaurants,0.018691588785046728,3.5,3.0,42,285
Tampa,Restaurants,0.017482517482517484,3.5,4.0,42,249
Tampa,Restaurants,0.0044286979627989375,3.5,4.0,42,1092
Tampa,Restaurants,0.008797653958944282,3.0,4.0,140,548
Tampa,Restaurants,0.0196078431372549,3.0,3.0,140,172
Tampa,Restaurants,0.010416666666666666,3.0,4.5,140,345
Tampa,Restaurants,0.005537098560354375,3.0,3.5,140,768
Tampa,Restaurants,0.017064846416382253,3.0,3.5,140,158
Tampa,Restaurants,0.012145748987854251,3.0,4.0,140,360
Tampa,Restaurants,0.004074979625101874,3.0,4.0,140,1092
Tampa,Restaurants,0.009248554913294798,4.0,4.0,548,325
Tampa,Restaurants,0.027058823529411764,4.0,4.0,548,325
Tampa,Restaurants,0.01527614571092832,4.0,4.0,548,316
Tampa,Restaurants,0.010903426791277258,4.0,4.0,548,101
Tampa,Restaurants,0.010574018126888218,4.0,4.0,548,121
Tampa,Restaurants,0.01871345029239766,4.0,4.0,548,323
Tampa,Restaurants,0.017094017094017096,4.0,3.0,548,285
Tampa,Restaurants,0.012471655328798186,4.0,4.5,548,345
Tampa,Restaurants,0.00904977375565611,4.0,4.0,548,121
Tampa,Restaurants,0.0077279752704791345,4.0,4.5,548,104
Tampa,Restaurants,0.00683371298405467,4.0,4.0,548,336
Tampa,Restaurants,0.009259259259259259,4.0,4.0,548,106
Tampa,Restaurants,0.005654281098546042,4.0,4.5,548,697
Tampa,Restaurants,0.009313154831199068,4.0,4.0,548,319
Tampa,Restaurants,0.009202453987730062,4.0,3.5,548,768
Tampa,Restaurants,0.015037593984962405,4.0,3.5,548,262
Tampa,Restaurants,0.01391304347826087,4.0,3.5,548,35
Tampa,Restaurants,0.013831258644536652,4.0,4.0,548,185
Tampa,Restaurants,0.010250569476082005,4.0,4.5,548,339
Tampa,Restaurants,0.020902090209020903,4.0,3.5,548,380
Tampa,Restaurants,0.011816838995568686,4.0,4.5,548,137
Tampa,Restaurants,0.007776049766718507,4.0,3.5,548,100
Tampa,Restaurants,0.012364760432766615,4.0,3.0,548,107
Tampa,Restaurants,0.01486988847583643,4.0,3.5,548,544
Tampa,Restaurants,0.012295081967213115,4.0,4.5,548,193
Tampa,Restaurants,0.019834710743801654,4.0,4.0,548,69
Tampa,Restaurants,0.008522727272727272,4.0,4.5,548,162
Tampa,Restaurants,0.010852713178294573,4.0,4.0,548,104
Tampa,Restaurants,0.007989347536617843,4.0,2.5,548,209
Tampa,Restaurants,0.024602026049204053,4.0,4.0,548,160
Tampa,Restaurants,0.01455026455026455,4.0,4.5,548,219
Tampa,Restaurants,0.01440922190201729,4.0,4.0,548,156
Tampa,Restaurants,0.008741258741258742,4.0,4.0,548,29
Tampa,Restaurants,0.015781922525107604,4.0,4.0,548,160
Tampa,Restaurants,0.011461318051575931,4.0,3.5,548,158
Tampa,Restaurants,0.011857707509881422,4.0,4.0,548,476
Tampa,Restaurants,0.018726591760299626,4.0,3.5,548,268
Tampa,Restaurants,0.01174934725848564,4.0,4.0,548,227
Tampa,Restaurants,0.008561643835616438,4.0,4.0,548,41
Tampa,Restaurants,0.02664796633941094,4.0,4.0,548,184
Tampa,Restaurants,0.016581632653061226,4.0,4.0,548,249
Tampa,Restaurants,0.014913657770800628,4.0,4.0,548,745
Tampa,Restaurants,0.026397515527950312,4.0,3.5,548,113
Tampa,Restaurants,0.007836990595611285,4.0,4.0,548,95
Tampa,Restaurants,0.017266187050359712,4.0,3.5,548,159
Tampa,Restaurants,0.05581395348837209,4.0,4.0,548,360
Tampa,Restaurants,0.022443890274314215,4.0,4.0,548,1092
Tampa,Restaurants,0.008090614886731391,4.0,4.5,548,75
Tampa,Restaurants,0.021344717182497332,4.0,4.5,548,409
Tampa,Restaurants,0.008726003490401396,4.0,3.5,548,30
Tampa,Restaurants,0.005366726296958855,4.5,4.0,32,1092
Tampa,Restaurants,0.031055900621118012,3.0,4.0,62,104
Tampa,Restaurants,0.01893939393939394,3.0,4.0,62,476
Tampa,Restaurants,0.016339869281045753,3.0,4.0,62,249
Tampa,Restaurants,0.01088646967340591,4.0,4.0,325,325
Tampa,Restaurants,0.0182648401826484,4.0,4.0,325,121
Tampa,Restaurants,0.023696682464454975,4.0,4.0,325,323
Tampa,Restaurants,0.007518796992481203,4.0,4.5,325,345
Tampa,Restaurants,0.0328125,4.0,4.0,325,336
Tampa,Restaurants,0.02288329519450801,4.0,3.5,325,122
Tampa,Restaurants,0.009404388714733543,4.0,4.0,325,319
Tampa,Restaurants,0.012974976830398516,4.0,3.5,325,768
Tampa,Restaurants,0.012919896640826873,4.0,4.5,325,67
Tampa,Restaurants,0.017964071856287425,4.0,4.0,325,185
Tampa,Restaurants,0.01348747591522158,4.0,4.0,325,201
Tampa,Restaurants,0.0106544901065449,4.0,4.5,325,339
Tampa,Restaurants,0.017316017316017316,4.0,3.5,325,380
Tampa,Restaurants,0.02235294117647059,4.0,3.5,325,544
Tampa,Restaurants,0.01037344398340249,4.0,4.5,325,162
Tampa,Restaurants,0.04112554112554113,4.0,4.0,325,156
Tampa,Restaurants,0.046189376443418015,4.0,4.0,325,128
Tampa,Restaurants,0.008503401360544218,4.0,3.5,325,268
Tampa,Restaurants,0.014705882352941176,4.0,4.0,325,227
Tampa,Restaurants,0.028282828282828285,4.0,4.0,325,184
Tampa,Restaurants,0.01592920353982301,4.0,4.0,325,249
Tampa,Restaurants,0.00658513640639699,4.0,4.0,325,745
Tampa,Restaurants,0.013736263736263736,4.0,4.0,325,44
Tampa,Restaurants,0.01680672268907563,4.0,3.5,325,159
Tampa,Restaurants,0.022727272727272728,4.0,4.0,325,125
Tampa,Restaurants,0.013313609467455622,4.0,4.0,325,360
Tampa,Restaurants,0.015770609318996417,4.0,4.0,325,1092
Tampa,Restaurants,0.013227513227513227,4.0,3.5,325,58
Tampa,Restaurants,0.006858710562414266,4.0,4.5,325,409
Tampa,Restaurants,0.009433962264150943,4.0,4.0,59,476
Tampa,Restaurants,0.01263823064770932,4.0,4.0,325,316
Tampa,Restaurants,0.011876484560570071,4.0,4.0,325,101
Tampa,Restaurants,0.014084507042253521,4.0,4.0,325,323
Tampa,Restaurants,0.012084592145015106,4.0,4.5,325,345
Tampa,Restaurants,0.01225114854517611,4.0,4.0,325,336
Tampa,Restaurants,0.006896551724137931,4.0,4.5,325,697
Tampa,Restaurants,0.015799256505576207,4.0,3.5,325,768
Tampa,Restaurants,0.010327022375215147,4.0,3.5,325,262
Tampa,Restaurants,0.009596928982725527,4.0,4.0,325,201
Tampa,Restaurants,0.0106544901065449,4.0,4.5,325,339
Tampa,Restaurants,0.024709302325581394,4.0,3.5,325,380
Tampa,Restaurants,0.013157894736842105,4.0,4.5,325,137
Tampa,Restaurants,0.02235294117647059,4.0,3.5,325,544
Tampa,Restaurants,0.010416666666666666,4.0,4.0,325,160
Tampa,Restaurants,0.01050420168067227,4.0,4.0,325,156
Tampa,Restaurants,0.017152658662092625,4.0,3.5,325,268
Tampa,Restaurants,0.014705882352941176,4.0,4.0,325,227
Tampa,Restaurants,0.015968063872255488,4.0,4.0,325,184
Tampa,Restaurants,0.01592920353982301,4.0,4.0,325,249
Tampa,Restaurants,0.010387157695939566,4.0,4.0,325,745
Tampa,Restaurants,0.013888888888888888,4.0,3.5,325,113
Tampa,Restaurants,0.01680672268907563,4.0,3.5,325,159
Tampa,Restaurants,0.02391629297458894,4.0,4.0,325,360
Tampa,Restaurants,0.012866333095067906,4.0,4.0,325,1092
Tampa,Restaurants,0.008241758241758242,4.0,4.5,325,409
Tampa,Restaurants,0.016129032258064516,4.0,4.5,316,62
Tampa,Restaurants,0.014598540145985401,4.0,4.0,316,101
Tampa,Restaurants,0.02102803738317757,4.0,4.0,316,121
Tampa,Restaurants,0.009478672985781991,4.0,4.0,316,323
Tampa,Restaurants,0.037996545768566495,4.0,3.0,316,285
Tampa,Restaurants,0.01225114854517611,4.0,4.5,316,345
Tampa,Restaurants,0.012853470437017995,4.0,4.0,316,78
Tampa,Restaurants,0.010852713178294573,4.0,4.0,316,336
Tampa,Restaurants,0.024271844660194174,4.0,4.0,316,106
Tampa,Restaurants,0.007960199004975124,4.0,4.5,316,697
Tampa,Restaurants,0.019230769230769232,4.0,4.5,316,108
Tampa,Restaurants,0.01072961373390558,4.0,3.5,316,155
Tampa,Restaurants,0.02254428341384863,4.0,4.0,316,319
Tampa,Restaurants,0.01744186046511628,4.0,4.5,316,34
Tampa,Restaurants,0.017605633802816902,4.0,3.5,316,262
Tampa,Restaurants,0.011741682974559686,4.0,4.0,316,201
Tampa,Restaurants,0.010802469135802469,4.0,4.5,316,339
Tampa,Restaurants,0.014577259475218658,4.0,3.5,316,380
Tampa,Restaurants,0.024886877828054297,4.0,4.5,316,137
Tampa,Restaurants,0.014150943396226415,4.0,3.5,316,544
Tampa,Restaurants,0.00992063492063492,4.0,4.5,316,193
Tampa,Restaurants,0.0158311345646438,4.0,4.0,316,69
Tampa,Restaurants,0.012048192771084338,4.0,4.0,316,104
Tampa,Restaurants,0.023655913978494623,4.0,4.0,316,160
Tampa,Restaurants,0.02099236641221374,4.0,4.5,316,219
Tampa,Restaurants,0.010706638115631691,4.0,4.0,316,156
Tampa,Restaurants,0.013054830287206266,4.0,4.0,316,72
Tampa,Restaurants,0.01276595744680851,4.0,4.0,316,160
Tampa,Restaurants,0.020618556701030927,4.0,4.0,316,476
Tampa,Restaurants,0.010380622837370242,4.0,3.5,316,268
Tampa,Restaurants,0.022494887525562373,4.0,4.0,316,184
Tampa,Restaurants,0.042435424354243544,4.0,4.0,316,249
Tampa,Restaurants,0.01921229586935639,4.0,4.0,316,745
Tampa,Restaurants,0.01405152224824356,4.0,4.5,316,117
Tampa,Restaurants,0.02099737532808399,4.0,3.0,316,73
Tampa,Restaurants,0.012315270935960592,4.0,4.0,316,95
Tampa,Restaurants,0.021148036253776436,4.0,4.0,316,360
Tampa,Restaurants,0.013157894736842105,4.0,3.5,316,69
Tampa,Restaurants,0.02251270878721859,4.0,4.0,316,1092
Tampa,Restaurants,0.021367521367521368,4.0,4.0,316,162
Tampa,Restaurants,0.01928374655647383,4.0,4.0,316,54
Tampa,Restaurants,0.012345679012345678,4.0,4.5,316,94
Tampa,Restaurants,0.009749303621169917,4.0,4.5,316,409
Tampa,Restaurants,0.011741682974559686,3.0,4.5,172,345
Tampa,Restaurants,0.009940357852882704,3.0,4.0,172,336
Tampa,Restaurants,0.02962962962962963,3.0,4.0,172,106
Tampa,Restaurants,0.008120649651972157,3.0,4.5,172,697
Tampa,Restaurants,0.008450704225352112,3.0,3.5,172,544
Tampa,Restaurants,0.016713091922005572,3.0,4.5,172,193
Tampa,Restaurants,0.03125,3.0,3.5,172,158
Tampa,Restaurants,0.0182370820668693,3.0,4.5,172,163
Tampa,Restaurants,0.019157088122605363,3.0,4.0,172,360
Tampa,Restaurants,0.005568814638027049,3.0,4.0,172,1092
Tampa,Restaurants,0.018315018315018316,3.0,4.5,172,106
Tampa,Restaurants,0.011990407673860911,4.5,4.0,62,360
Tampa,Restaurants,0.015945330296127564,4.0,4.5,101,345
Tampa,Restaurants,0.006952491309385863,4.0,3.5,101,768
Tampa,Restaurants,0.01263157894736842,4.0,3.5,101,380
Tampa,Restaurants,0.012558869701726845,4.0,3.5,101,544
Tampa,Restaurants,0.01730103806228374,4.0,4.5,101,193
Tampa,Restaurants,0.01953125,4.0,4.0,101,160
Tampa,Restaurants,0.023474178403755867,4.0,4.5,101,117
Tampa,Restaurants,0.017660044150110375,4.0,4.0,101,360
Tampa,Restaurants,0.007601351351351352,4.0,4.0,101,1092
Tampa,Restaurants,0.03723404255319149,4.0,4.5,101,94
Tampa,Restaurants,0.02617801047120419,5.0,4.5,88,108
Tampa,Restaurants,0.047619047619047616,5.0,4.0,88,88
Tampa,Restaurants,0.007974481658692184,5.0,3.5,88,544
Tampa,Restaurants,0.05,5.0,4.0,88,17
Tampa,Restaurants,0.013574660633484163,5.0,4.0,88,360
Tampa,Restaurants,0.00425531914893617,5.0,4.0,88,1092
Tampa,Restaurants,0.06,5.0,4.0,88,124
Tampa,Restaurants,0.03409090909090909,5.0,4.5,88,94
Tampa,Restaurants,0.02304147465437788,4.0,4.0,121,323
Tampa,Restaurants,0.020100502512562814,4.0,3.0,121,285
Tampa,Restaurants,0.010845986984815618,4.0,4.5,121,345
Tampa,Restaurants,0.036281179138321996,4.0,4.0,121,336
Tampa,Restaurants,0.007389162561576354,4.0,4.5,121,697
Tampa,Restaurants,0.022321428571428572,4.0,4.5,121,108
Tampa,Restaurants,0.02100840336134454,4.0,3.5,121,122
Tampa,Restaurants,0.018518518518518517,4.0,4.0,121,319
Tampa,Restaurants,0.01098901098901099,4.0,4.5,121,339
Tampa,Restaurants,0.01417004048582996,4.0,3.5,121,380
Tampa,Restaurants,0.032,4.0,4.5,121,137
Tampa,Restaurants,0.013719512195121951,4.0,3.5,121,544
Tampa,Restaurants,0.02181818181818182,4.0,4.0,121,160
Tampa,Restaurants,0.017964071856287425,4.0,4.5,121,219
Tampa,Restaurants,0.026936026936026935,4.0,4.0,121,184
Tampa,Restaurants,0.024930747922437674,4.0,4.0,121,249
Tampa,Restaurants,0.0069767441860465115,4.0,4.0,121,745
Tampa,Restaurants,0.030303030303030304,4.0,4.5,121,117
Tampa,Restaurants,0.014767932489451477,4.0,4.0,121,360
Tampa,Restaurants,0.013366750208855471,4.0,4.0,121,1092
Tampa,Restaurants,0.02617801047120419,4.0,4.5,121,75
Tampa,Restaurants,0.015025041736227046,4.0,3.0,323,285
Tampa,Restaurants,0.018292682926829267,4.0,4.5,323,345
Tampa,Restaurants,0.024883359253499222,4.0,4.0,323,336
Tampa,Restaurants,0.007905138339920948,4.0,4.5,323,697
Tampa,Restaurants,0.01598173515981735,4.0,3.5,323,122
Tampa,Restaurants,0.011023622047244094,4.0,4.0,323,319
Tampa,Restaurants,0.009250693802035153,4.0,3.5,323,768
Tampa,Restaurants,0.008620689655172414,4.0,3.5,323,262
Tampa,Restaurants,0.020080321285140562,4.0,4.0,323,185
Tampa,Restaurants,0.016897081413210446,4.0,4.5,323,339
Tampa,Restaurants,0.029282576866764276,4.0,3.5,323,380
Tampa,Restaurants,0.013215859030837005,4.0,4.5,323,137
Tampa,Restaurants,0.02669902912621359,4.0,3.5,323,100
Tampa,Restaurants,0.01880141010575793,4.0,3.5,323,544
Tampa,Restaurants,0.02754237288135593,4.0,4.5,323,162
Tampa,Restaurants,0.014251781472684086,4.0,4.0,323,104
Tampa,Restaurants,0.016842105263157894,4.0,4.0,323,160
Tampa,Restaurants,0.021321961620469083,4.0,4.0,323,156
Tampa,Restaurants,0.020289855072463767,4.0,4.0,323,29
Tampa,Restaurants,0.023305084745762712,4.0,4.0,323,160
Tampa,Restaurants,0.015765765765765764,4.0,4.0,323,128
Tampa,Restaurants,0.019067796610169493,4.0,3.5,323,158
Tampa,Restaurants,0.012674271229404309,4.0,4.0,323,476
Tampa,Restaurants,0.010256410256410256,4.0,3.5,323,268
Tampa,Restaurants,0.009174311926605505,4.0,4.0,323,227
Tampa,Restaurants,0.013927576601671309,4.0,4.0,323,41
Tampa,Restaurants,0.028397565922920892,4.0,4.0,323,184
Tampa,Restaurants,0.025089605734767026,4.0,4.0,323,249
Tampa,Restaurants,0.011363636363636364,4.0,4.0,323,745
Tampa,Restaurants,0.02107728337236534,4.0,3.5,323,113
Tampa,Restaurants,0.012106537530266344,4.0,4.0,323,95
Tampa,Restaurants,0.0211864406779661,4.0,3.5,323,159
Tampa,Restaurants,0.011286681715575621,4.0,4.0,323,125
Tampa,Restaurants,0.02092675635276532,4.0,4.0,323,360
Tampa,Restaurants,0.021660649819494584,4.0,4.0,323,1092
Tampa,Restaurants,0.015306122448979591,4.0,4.5,323,75
Tampa,Restaurants,0.016666666666666666,4.0,4.5,323,409
Tampa,Restaurants,0.017770597738287562,3.0,4.5,285,345
Tampa,Restaurants,0.012468827930174564,3.0,4.0,285,121
Tampa,Restaurants,0.008116883116883116,3.0,4.0,285,336
Tampa,Restaurants,0.02356020942408377,3.0,4.0,285,106
Tampa,Restaurants,0.006147540983606557,3.0,4.5,285,697
Tampa,Restaurants,0.01288659793814433,3.0,4.5,285,108
Tampa,Restaurants,0.023728813559322035,3.0,4.0,285,319
Tampa,Restaurants,0.0057306590257879654,3.0,3.5,285,768
Tampa,Restaurants,0.02819548872180451,3.0,3.5,285,262
Tampa,Restaurants,0.010752688172043012,3.0,4.0,285,185
Tampa,Restaurants,0.009708737864077669,3.0,4.5,285,339
Tampa,Restaurants,0.010638297872340425,3.0,3.5,285,380
Tampa,Restaurants,0.016867469879518072,3.0,4.5,285,137
Tampa,Restaurants,0.014687882496940025,3.0,3.5,285,544
Tampa,Restaurants,0.010570824524312896,3.0,4.5,285,193
Tampa,Restaurants,0.017241379310344827,3.0,4.0,285,69
Tampa,Restaurants,0.013020833333333334,3.0,4.0,285,104
Tampa,Restaurants,0.018306636155606407,3.0,4.0,285,160
Tampa,Restaurants,0.026476578411405296,3.0,4.5,285,219
Tampa,Restaurants,0.014577259475218658,3.0,3.5,285,63
Tampa,Restaurants,0.02,3.0,4.0,285,72
Tampa,Restaurants,0.020642201834862386,3.0,4.0,285,160
Tampa,Restaurants,0.01602136181575434,3.0,4.0,285,476
Tampa,Restaurants,0.02029520295202952,3.0,3.5,285,268
Tampa,Restaurants,0.01956521739130435,3.0,4.0,285,184
Tampa,Restaurants,0.03488372093023256,3.0,4.0,285,249
Tampa,Restaurants,0.016853932584269662,3.0,2.0,285,77
Tampa,Restaurants,0.011787819253438114,3.0,4.0,285,745
Tampa,Restaurants,0.012594458438287154,3.0,4.5,285,117
Tampa,Restaurants,0.03170028818443804,3.0,3.0,285,73
Tampa,Restaurants,0.020512820512820513,3.0,3.5,285,113
Tampa,Restaurants,0.013333333333333334,3.0,4.0,285,95
Tampa,Restaurants,0.014005602240896359,3.0,2.5,285,77
Tampa,Restaurants,0.023809523809523808,3.0,4.0,285,360
Tampa,Restaurants,0.022271714922048998,3.0,4.0,285,1092
Tampa,Restaurants,0.015909090909090907,3.0,4.0,285,162
Tampa,Restaurants,0.018018018018018018,3.0,4.0,285,54
Tampa,Restaurants,0.014084507042253521,3.0,4.5,285,75
Tampa,Restaurants,0.0215633423180593,3.0,4.5,285,94
Tampa,Restaurants,0.00872093023255814,3.0,4.5,285,409
Tampa,Restaurants,0.016129032258064516,3.0,3.5,285,30
Tampa,Restaurants,0.032679738562091505,3.5,4.0,70,88
Tampa,Restaurants,0.011961722488038277,4.5,4.0,345,78
Tampa,Restaurants,0.010385756676557863,4.5,4.0,345,336
Tampa,Restaurants,0.015765765765765764,4.5,4.0,345,106
Tampa,Restaurants,0.007736943907156673,4.5,4.5,345,697
Tampa,Restaurants,0.00911854103343465,4.5,4.0,345,319
Tampa,Restaurants,0.005420054200542005,4.5,3.5,345,768
Tampa,Restaurants,0.008305647840531562,4.5,3.5,345,262
Tampa,Restaurants,0.01483679525222552,4.5,4.5,345,339
Tampa,Restaurants,0.019027484143763214,4.5,4.5,345,137
Tampa,Restaurants,0.01366742596810934,4.5,3.5,345,100
Tampa,Restaurants,0.012528473804100227,4.5,3.5,345,544
